tile,scene_id,datetime,month_key,kd490,chlor_a,nflh,nflh_z,chl_z,hab_label,hab_label_heuristic
S2B_MSIL2A_20230329T064629_R020_T40RDP_20240823T165234_0000.jpg,S2B_MSIL2A_20230329T064629_R020_T40RDP_20240823T165234,2023-03-29 06:46:29.024000+00:00,2023-03,0.0294,0.118592,0.125204,4.2511035536222765,-2.1295787254073835,0,1
S2B_MSIL2A_20230329T064629_R020_T40RDP_20240823T165234_0001.jpg,S2B_MSIL2A_20230329T064629_R020_T40RDP_20240823T165234,2023-03-29 06:46:29.024000+00:00,2023-03,0.0294,0.118592,0.125204,4.2511035536222765,-2.1295787254073835,0,1
S2A_MSIL2A_20230403T064621_R020_T40RDP_20230403T120128_0000.jpg,S2A_MSIL2A_20230403T064621_R020_T40RDP_20230403T120128,2023-04-03 06:46:21.024000+00:00,2023-04,0.031,0.0984504,0.02793,-0.7369435859178207,3.208750009029758,0,1
S2A_MSIL2A_20230403T064621_R020_T40RDP_20230403T120128_0001.jpg,S2A_MSIL2A_20230403T064621_R020_T40RDP_20230403T120128,2023-04-03 06:46:21.024000+00:00,2023-04,0.031,0.0984504,0.02793,-0.7369435859178207,3.208750009029758,0,1
S2B_MSIL2A_20230428T064629_R020_T40RDP_20230428T123157_0000.jpg,S2B_MSIL2A_20230428T064629_R020_T40RDP_20230428T123157,2023-04-28 06:46:29.024000+00:00,2023-04,0.0252,0.0777662,0.17362,3.544823553957247,-0.8493374949765355,0,1
S2B_MSIL2A_20230428T064629_R020_T40RDP_20230428T123157_0001.jpg,S2B_MSIL2A_20230428T064629_R020_T40RDP_20230428T123157,2023-04-28 06:46:29.024000+00:00,2023-04,0.0252,0.0777662,0.17362,3.544823553957247,-0.8493374949765355,0,1
S2B_MSIL2A_20230528T064629_R020_T40RDP_20240908T011647_0000.jpg,S2B_MSIL2A_20230528T064629_R020_T40RDP_20240908T011647,2023-05-28 06:46:29.024000+00:00,2023-05,0.0254,0.116448,0.0748743,1.2681728159974834,1.4099306580337252,0,1
S2B_MSIL2A_20230528T064629_R020_T40RDP_20240908T011647_0001.jpg,S2B_MSIL2A_20230528T064629_R020_T40RDP_20240908T011647,2023-05-28 06:46:29.024000+00:00,2023-05,0.0254,0.116448,0.0748743,1.2681728159974834,1.4099306580337252,0,1
S2A_MSIL2A_20230602T064631_R020_T40RDP_20230602T122439_0000.jpg,S2A_MSIL2A_20230602T064631_R020_T40RDP_20230602T122439,2023-06-02 06:46:31.024000+00:00,2023-06,0.0254,0.0783037,0.100265,2.8523651148096882,-0.7980727948977618,0,1
S2A_MSIL2A_20230602T064631_R020_T40RDP_20230602T122439_0001.jpg,S2A_MSIL2A_20230602T064631_R020_T40RDP_20230602T122439,2023-06-02 06:46:31.024000+00:00,2023-06,0.0254,0.0783037,0.100265,2.8523651148096882,-0.7980727948977618,0,1
S2A_MSIL2A_20230712T064631_R020_T40RDP_20241013T192851_0000.jpg,S2A_MSIL2A_20230712T064631_R020_T40RDP_20241013T192851,2023-07-12 06:46:31.024000+00:00,2023-07,0.0574,0.297233,0.198015,0.6822213022527309,0.6744907328774917,0,1
S2A_MSIL2A_20230712T064631_R020_T40RDP_20241013T192851_0001.jpg,S2A_MSIL2A_20230712T064631_R020_T40RDP_20241013T192851,2023-07-12 06:46:31.024000+00:00,2023-07,0.0574,0.297233,0.198015,0.6822213022527309,0.6744907328774917,0,1
S2B_MSIL2A_20230717T064629_R020_T40RDP_20230717T121930_0000.jpg,S2B_MSIL2A_20230717T064629_R020_T40RDP_20230717T121930,2023-07-17 06:46:29.024000+00:00,2023-07,0.0574,0.297233,0.198015,0.6822213022527309,0.6744907328774917,0,1
S2B_MSIL2A_20230717T064629_R020_T40RDP_20230717T121930_0001.jpg,S2B_MSIL2A_20230717T064629_R020_T40RDP_20230717T121930,2023-07-17 06:46:29.024000+00:00,2023-07,0.0574,0.297233,0.198015,0.6822213022527309,0.6744907328774917,0,1
S2B_MSIL2A_20230727T064629_R020_T40RDP_20241012T150139_0000.jpg,S2B_MSIL2A_20230727T064629_R020_T40RDP_20241012T150139,2023-07-27 06:46:29.024000+00:00,2023-07,0.0804,0.669047,0.18688,0.5134375617520552,15.337284743115848,0,1
S2B_MSIL2A_20230727T064629_R020_T40RDP_20241012T150139_0001.jpg,S2B_MSIL2A_20230727T064629_R020_T40RDP_20241012T150139,2023-07-27 06:46:29.024000+00:00,2023-07,0.0804,0.669047,0.18688,0.5134375617520552,15.337284743115848,0,1
S2A_MSIL2A_20230821T064631_R020_T40RDP_20230821T151547_0000.jpg,S2A_MSIL2A_20230821T064631_R020_T40RDP_20230821T151547,2023-08-21 06:46:31.024000+00:00,2023-08,0.0634857,0.277461,0.401363,6.887255572908236,-0.6744907499021828,0,1
S2A_MSIL2A_20230821T064631_R020_T40RDP_20230821T151547_0001.jpg,S2A_MSIL2A_20230821T064631_R020_T40RDP_20230821T151547,2023-08-21 06:46:31.024000+00:00,2023-08,0.0634857,0.277461,0.401363,6.887255572908236,-0.6744907499021828,0,1
S2B_MSIL2A_20230826T064629_R020_T40RDP_20241020T054319_0000.jpg,S2B_MSIL2A_20230826T064629_R020_T40RDP_20241020T054319,2023-08-26 06:46:29.024000+00:00,2023-08,0.0634857,0.277461,0.401363,6.887255572908236,-0.6744907499021828,0,1
S2B_MSIL2A_20230826T064629_R020_T40RDP_20241020T054319_0001.jpg,S2B_MSIL2A_20230826T064629_R020_T40RDP_20241020T054319,2023-08-26 06:46:29.024000+00:00,2023-08,0.0634857,0.277461,0.401363,6.887255572908236,-0.6744907499021828,0,1
S2A_MSIL2A_20231119T065151_R020_T40RDP_20241109T072348_0000.jpg,S2A_MSIL2A_20231119T065151_R020_T40RDP_20241109T072348,2023-11-19 06:51:51.024000+00:00,2023-11,0.0288,0.0715344,0.21306,4.057733564183853,-1.609616682645769,0,1
S2A_MSIL2A_20231119T065151_R020_T40RDP_20241109T072348_0001.jpg,S2A_MSIL2A_20231119T065151_R020_T40RDP_20241109T072348,2023-11-19 06:51:51.024000+00:00,2023-11,0.0288,0.0715344,0.21306,4.057733564183853,-1.609616682645769,0,1
S2A_MSIL2A_20231129T065221_R020_T40RDP_20231129T111858_0000.jpg,S2A_MSIL2A_20231129T065221_R020_T40RDP_20231129T111858,2023-11-29 06:52:21.024000+00:00,2023-11,0.0436,0.149878,0.078335,-0.0876130428365959,1.8263806999181968,0,1
S2A_MSIL2A_20231129T065221_R020_T40RDP_20231129T111858_0001.jpg,S2A_MSIL2A_20231129T065221_R020_T40RDP_20231129T111858,2023-11-29 06:52:21.024000+00:00,2023-11,0.0436,0.149878,0.078335,-0.0876130428365959,1.8263806999181968,0,1
S2B_MSIL2A_20231204T065239_R020_T40RDP_20231204T111154_0000.jpg,S2B_MSIL2A_20231204T065239_R020_T40RDP_20231204T111154,2023-12-04 06:52:39.024000+00:00,2023-12,0.0496,0.20018,0.06567,0.0,2.00678176138507,0,1
S2B_MSIL2A_20231204T065239_R020_T40RDP_20231204T111154_0001.jpg,S2B_MSIL2A_20231204T065239_R020_T40RDP_20231204T111154,2023-12-04 06:52:39.024000+00:00,2023-12,0.0496,0.20018,0.06567,0.0,2.00678176138507,0,1
S2A_MSIL2A_20231209T065251_R020_T40RDP_20231209T111640_0000.jpg,S2A_MSIL2A_20231209T065251_R020_T40RDP_20231209T111640,2023-12-09 06:52:51.024000+00:00,2023-12,0.0496,0.20018,0.06567,0.0,2.00678176138507,0,1
S2A_MSIL2A_20231209T065251_R020_T40RDP_20231209T111640_0001.jpg,S2A_MSIL2A_20231209T065251_R020_T40RDP_20231209T111640,2023-12-09 06:52:51.024000+00:00,2023-12,0.0496,0.20018,0.06567,0.0,2.00678176138507,0,1
S2B_MSIL2A_20240303T064759_R020_T40RDP_20240303T111527_0000.jpg,S2B_MSIL2A_20240303T064759_R020_T40RDP_20240303T111527,2024-03-03 06:47:59.024000+00:00,2024-03,0.0282,0.0878297,0.0515599,0.7697741082471214,2.9937508429776742,0,1
S2B_MSIL2A_20240303T064759_R020_T40RDP_20240303T111527_0001.jpg,S2B_MSIL2A_20240303T064759_R020_T40RDP_20240303T111527,2024-03-03 06:47:59.024000+00:00,2024-03,0.0282,0.0878297,0.0515599,0.7697741082471214,2.9937508429776742,0,1
S2B_MSIL2A_20240422T064629_R020_T40RDP_20240422T110720_0000.jpg,S2B_MSIL2A_20240422T064629_R020_T40RDP_20240422T110720,2024-04-22 06:46:29.024000+00:00,2024-04,0.0212,0.0765248,0.104997,1.5042749520930132,0.6744907041609799,0,1
S2B_MSIL2A_20240422T064629_R020_T40RDP_20240422T110720_0001.jpg,S2B_MSIL2A_20240422T064629_R020_T40RDP_20240422T110720,2024-04-22 06:46:29.024000+00:00,2024-04,0.0212,0.0765248,0.104997,1.5042749520930132,0.6744907041609799,0,1
S2A_MSIL2A_20240427T064631_R020_T40RDP_20240427T122206_0000.jpg,S2A_MSIL2A_20240427T064631_R020_T40RDP_20240427T122206,2024-04-27 06:46:31.024000+00:00,2024-04,0.0212,0.0765248,0.104997,1.5042749520930132,0.6744907041609799,0,1
S2A_MSIL2A_20240427T064631_R020_T40RDP_20240427T122206_0001.jpg,S2A_MSIL2A_20240427T064631_R020_T40RDP_20240427T122206,2024-04-27 06:46:31.024000+00:00,2024-04,0.0212,0.0765248,0.104997,1.5042749520930132,0.6744907041609799,0,1
S2B_MSIL2A_20240522T064629_R020_T40RDP_20240522T103730_0000.jpg,S2B_MSIL2A_20240522T064629_R020_T40RDP_20240522T103730,2024-05-22 06:46:29.024000+00:00,2024-05,0.0318,0.0986971,0.09763,1.5479444091748613,0.2764548045677082,0,1
S2B_MSIL2A_20240522T064629_R020_T40RDP_20240522T103730_0001.jpg,S2B_MSIL2A_20240522T064629_R020_T40RDP_20240522T103730,2024-05-22 06:46:29.024000+00:00,2024-05,0.0318,0.0986971,0.09763,1.5479444091748613,0.2764548045677082,0,1
S2B_MSIL2A_20240909T064629_R020_T40RDP_20240909T110138_0000.jpg,S2B_MSIL2A_20240909T064629_R020_T40RDP_20240909T110138,2024-09-09 06:46:29.024000+00:00,2024-09,0.0744,0.519168,0.20762,1.2650383239128422,3.9948212943280463,0,1
S2B_MSIL2A_20240909T064629_R020_T40RDP_20240909T110138_0001.jpg,S2B_MSIL2A_20240909T064629_R020_T40RDP_20240909T110138,2024-09-09 06:46:29.024000+00:00,2024-09,0.0744,0.519168,0.20762,1.2650383239128422,3.9948212943280463,0,1
S2B_MSIL2A_20241009T064709_R020_T40RDP_20241009T093003_0000.jpg,S2B_MSIL2A_20241009T064709_R020_T40RDP_20241009T093003,2024-10-09 06:47:09.024000+00:00,2024-10,0.0792,0.651874,0.1743,0.6744907401545408,8.96740575522915,0,1
S2B_MSIL2A_20241009T064709_R020_T40RDP_20241009T093003_0001.jpg,S2B_MSIL2A_20241009T064709_R020_T40RDP_20241009T093003,2024-10-09 06:47:09.024000+00:00,2024-10,0.0792,0.651874,0.1743,0.6744907401545408,8.96740575522915,0,1
S2A_MSIL2A_20241103T065031_R020_T40RDP_20241103T100958_0000.jpg,S2A_MSIL2A_20241103T065031_R020_T40RDP_20241103T100958,2024-11-03 06:50:31.024000+00:00,2024-11,0.0546,0.23364,0.142,1.1578942298719883,1.8779607903754334,0,1
S2A_MSIL2A_20241103T065031_R020_T40RDP_20241103T100958_0001.jpg,S2A_MSIL2A_20241103T065031_R020_T40RDP_20241103T100958,2024-11-03 06:50:31.024000+00:00,2024-11,0.0546,0.23364,0.142,1.1578942298719883,1.8779607903754334,0,1
S2B_MSIL2A_20241208T065159_R020_T40RDP_20241208T090838_0000.jpg,S2B_MSIL2A_20241208T065159_R020_T40RDP_20241208T090838,2024-12-08 06:51:59.024000+00:00,2024-12,0.0524,0.229522,0.313417,3.5431271087106406,0.13262288779621995,0,1
S2B_MSIL2A_20241208T065159_R020_T40RDP_20241208T090838_0001.jpg,S2B_MSIL2A_20241208T065159_R020_T40RDP_20241208T090838,2024-12-08 06:51:59.024000+00:00,2024-12,0.0524,0.229522,0.313417,3.5431271087106406,0.13262288779621995,0,1
S2A_MSIL2A_20241223T065311_R020_T40RDP_20241223T094150_0000.jpg,S2A_MSIL2A_20241223T065311_R020_T40RDP_20241223T094150,2024-12-23 06:53:11.024000+00:00,2024-12,0.0622,0.313157,0.098225,-0.9037108254817501,2.003728694280174,0,1
S2A_MSIL2A_20241223T065311_R020_T40RDP_20241223T094150_0001.jpg,S2A_MSIL2A_20241223T065311_R020_T40RDP_20241223T094150,2024-12-23 06:53:11.024000+00:00,2024-12,0.0622,0.313157,0.098225,-0.9037108254817501,2.003728694280174,0,1
S2A_MSIL2A_20170408T062631_R077_T40QGK_20210209T054517_0000.jpg,S2A_MSIL2A_20170408T062631_R077_T40QGK_20210209T054517,2017-04-08 06:26:31.026000+00:00,2017-04,0.0344,0.0753555,0.160275,2.151836043961006,-1.337136151078899,0,1
S2A_MSIL2A_20170408T062631_R077_T40QGK_20210209T054517_0001.jpg,S2A_MSIL2A_20170408T062631_R077_T40QGK_20210209T054517,2017-04-08 06:26:31.026000+00:00,2017-04,0.0344,0.0753555,0.160275,2.151836043961006,-1.337136151078899,0,1
S2A_MSIL2A_20170518T062631_R077_T40QGK_20210209T161923_0000.jpg,S2A_MSIL2A_20170518T062631_R077_T40QGK_20210209T161923,2017-05-18 06:26:31.026000+00:00,2017-05,0.02855,0.0787678,0.0554701,2.366855791891641,-0.27692605393212805,0,1
S2A_MSIL2A_20170518T062631_R077_T40QGK_20210209T161923_0001.jpg,S2A_MSIL2A_20170518T062631_R077_T40QGK_20210209T161923,2017-05-18 06:26:31.026000+00:00,2017-05,0.02855,0.0787678,0.0554701,2.366855791891641,-0.27692605393212805,0,1
S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022_0000.jpg,S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022,2017-08-26 06:26:31.026000+00:00,2017-08,0.0826,0.600094,0.17328,0.7590537620878924,2.390240269543203,0,1
S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022_0001.jpg,S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022,2017-08-26 06:26:31.026000+00:00,2017-08,0.0826,0.600094,0.17328,0.7590537620878924,2.390240269543203,0,1
S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906_0000.jpg,S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906,2017-12-24 06:32:51.026000+00:00,2017-12,0.0828,0.571279,0.194105,0.38959974763289,3.116097572261811,0,1
S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906_0001.jpg,S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906,2017-12-24 06:32:51.026000+00:00,2017-12,0.0828,0.571279,0.194105,0.38959974763289,3.116097572261811,0,1
S2A_MSIL2A_20180212T063001_R077_T40QGK_20201026T040841_0000.jpg,S2A_MSIL2A_20180212T063001_R077_T40QGK_20201026T040841,2018-02-12 06:30:01.026000+00:00,2018-02,0.0728,0.499771,0.12772,0.6744907392030761,0.6744907550646494,0,1
S2A_MSIL2A_20180212T063001_R077_T40QGK_20201026T040841_0001.jpg,S2A_MSIL2A_20180212T063001_R077_T40QGK_20201026T040841,2018-02-12 06:30:01.026000+00:00,2018-02,0.0728,0.499771,0.12772,0.6744907392030761,0.6744907550646494,0,1
S2B_MSIL2A_20180217T062919_R077_T40QGK_20201013T222432_0000.jpg,S2B_MSIL2A_20180217T062919_R077_T40QGK_20201013T222432,2018-02-17 06:29:19.027000+00:00,2018-02,0.0728,0.499771,0.12772,0.6744907392030761,0.6744907550646494,0,1
S2B_MSIL2A_20180217T062919_R077_T40QGK_20201013T222432_0001.jpg,S2B_MSIL2A_20180217T062919_R077_T40QGK_20201013T222432,2018-02-17 06:29:19.027000+00:00,2018-02,0.0728,0.499771,0.12772,0.6744907392030761,0.6744907550646494,0,1
S2A_MSIL2A_20180423T062631_R077_T40QGK_20201013T013518_0000.jpg,S2A_MSIL2A_20180423T062631_R077_T40QGK_20201013T013518,2018-04-23 06:26:31.026000+00:00,2018-04,0.0296,0.0877797,0.06635,1.2714396294587722,-1.3026016167544414,0,1
S2A_MSIL2A_20180423T062631_R077_T40QGK_20201013T013518_0001.jpg,S2A_MSIL2A_20180423T062631_R077_T40QGK_20201013T013518,2018-04-23 06:26:31.026000+00:00,2018-04,0.0296,0.0877797,0.06635,1.2714396294587722,-1.3026016167544414,0,1
S2B_MSIL2A_20180428T062629_R077_T40QGK_20201013T034933_0000.jpg,S2B_MSIL2A_20180428T062629_R077_T40QGK_20201013T034933,2018-04-28 06:26:29.027000+00:00,2018-04,0.0296,0.0877797,0.06635,1.2714396294587722,-1.3026016167544414,0,1
S2B_MSIL2A_20180428T062629_R077_T40QGK_20201013T034933_0001.jpg,S2B_MSIL2A_20180428T062629_R077_T40QGK_20201013T034933,2018-04-28 06:26:29.027000+00:00,2018-04,0.0296,0.0877797,0.06635,1.2714396294587722,-1.3026016167544414,0,1
S2B_MSIL2A_20180905T062619_R077_T40QGK_20201103T211022_0000.jpg,S2B_MSIL2A_20180905T062619_R077_T40QGK_20201103T211022,2018-09-05 06:26:19.024000+00:00,2018-09,0.0658,0.473225,0.14778,0.1498868313094525,2.6319987609419626,0,1
S2B_MSIL2A_20180905T062619_R077_T40QGK_20201103T211022_0001.jpg,S2B_MSIL2A_20180905T062619_R077_T40QGK_20201103T211022,2018-09-05 06:26:19.024000+00:00,2018-09,0.0658,0.473225,0.14778,0.1498868313094525,2.6319987609419626,0,1
S2A_MSIL2A_20180930T062641_R077_T40QGK_20201009T062826_0000.jpg,S2A_MSIL2A_20180930T062641_R077_T40QGK_20201009T062826,2018-09-30 06:26:41.024000+00:00,2018-09,0.0602,0.253002,0.22411,2.252986433120208,-0.032988172813086185,0,1
S2A_MSIL2A_20180930T062641_R077_T40QGK_20201009T062826_0001.jpg,S2A_MSIL2A_20180930T062641_R077_T40QGK_20201009T062826,2018-09-30 06:26:41.024000+00:00,2018-09,0.0602,0.253002,0.22411,2.252986433120208,-0.032988172813086185,0,1
S2B_MSIL2A_20181005T062719_R077_T40QGK_20201009T082718_0000.jpg,S2B_MSIL2A_20181005T062719_R077_T40QGK_20201009T082718,2018-10-05 06:27:19.024000+00:00,2018-10,0.0602,0.253002,0.22411,2.4046121793826676,0.06927191099274776,0,1
S2B_MSIL2A_20181005T062719_R077_T40QGK_20201009T082718_0001.jpg,S2B_MSIL2A_20181005T062719_R077_T40QGK_20201009T082718,2018-10-05 06:27:19.024000+00:00,2018-10,0.0602,0.253002,0.22411,2.4046121793826676,0.06927191099274776,0,1
S2A_MSIL2A_20181020T062901_R077_T40QGK_20201030T225347_0000.jpg,S2A_MSIL2A_20181020T062901_R077_T40QGK_20201030T225347,2018-10-20 06:29:01.024000+00:00,2018-10,0.0472,0.13135,0.26066,3.1236550584514764,-2.4406511019900425,0,1
S2A_MSIL2A_20181020T062901_R077_T40QGK_20201030T225347_0001.jpg,S2A_MSIL2A_20181020T062901_R077_T40QGK_20201030T225347,2018-10-20 06:29:01.024000+00:00,2018-10,0.0472,0.13135,0.26066,3.1236550584514764,-2.4406511019900425,0,1
S2B_MSIL2A_20181104T063029_R077_T40QGK_20201008T154616_0000.jpg,S2B_MSIL2A_20181104T063029_R077_T40QGK_20201008T154616,2018-11-04 06:30:29.024000+00:00,2018-11,0.0642,0.335548,0.062882,2.3713672646698325,3.8072919754868115,0,1
S2B_MSIL2A_20181104T063029_R077_T40QGK_20201008T154616_0001.jpg,S2B_MSIL2A_20181104T063029_R077_T40QGK_20201008T154616,2018-11-04 06:30:29.024000+00:00,2018-11,0.0642,0.335548,0.062882,2.3713672646698325,3.8072919754868115,0,1
S2B_MSIL2A_20181114T063119_R077_T40QGK_20201008T183309_0000.jpg,S2B_MSIL2A_20181114T063119_R077_T40QGK_20201008T183309,2018-11-14 06:31:19.024000+00:00,2018-11,0.0374,0.143072,0.0667751,2.7778470946313574,-0.521882377622069,0,1
S2B_MSIL2A_20181114T063119_R077_T40QGK_20201008T183309_0001.jpg,S2B_MSIL2A_20181114T063119_R077_T40QGK_20201008T183309,2018-11-14 06:31:19.024000+00:00,2018-11,0.0374,0.143072,0.0667751,2.7778470946313574,-0.521882377622069,0,1
S2A_MSIL2A_20181119T063141_R077_T40QGK_20201008T195111_0000.jpg,S2A_MSIL2A_20181119T063141_R077_T40QGK_20201008T195111,2018-11-19 06:31:41.024000+00:00,2018-11,0.053,0.222485,0.204411,17.14845592271214,1.2642765351952976,0,1
S2A_MSIL2A_20181119T063141_R077_T40QGK_20201008T195111_0001.jpg,S2A_MSIL2A_20181119T063141_R077_T40QGK_20201008T195111,2018-11-19 06:31:41.024000+00:00,2018-11,0.053,0.222485,0.204411,17.14845592271214,1.2642765351952976,0,1
S2A_MSIL2A_20181219T063251_R077_T40QGK_20201008T112107_0000.jpg,S2A_MSIL2A_20181219T063251_R077_T40QGK_20201008T112107,2018-12-19 06:32:51.024000+00:00,2018-12,0.072,0.490641,0.176255,0.786450824683091,0.7174624426784698,0,1
S2A_MSIL2A_20181219T063251_R077_T40QGK_20201008T112107_0001.jpg,S2A_MSIL2A_20181219T063251_R077_T40QGK_20201008T112107,2018-12-19 06:32:51.024000+00:00,2018-12,0.072,0.490641,0.176255,0.786450824683091,0.7174624426784698,0,1
S2A_MSIL2A_20190128T063121_R077_T40QGK_20201008T051650_0000.jpg,S2A_MSIL2A_20190128T063121_R077_T40QGK_20201008T051650,2019-01-28 06:31:21.024000+00:00,2019-01,0.0566,0.276819,0.199885,0.36044264936729115,1.9492184724707318,0,1
S2A_MSIL2A_20190128T063121_R077_T40QGK_20201008T051650_0001.jpg,S2A_MSIL2A_20190128T063121_R077_T40QGK_20201008T051650,2019-01-28 06:31:21.024000+00:00,2019-01,0.0566,0.276819,0.199885,0.36044264936729115,1.9492184724707318,0,1
S2A_MSIL2A_20190207T063031_R077_T40QGK_20210713T232839_0000.jpg,S2A_MSIL2A_20190207T063031_R077_T40QGK_20210713T232839,2019-02-07 06:30:31.024000+00:00,2019-02,0.0664,0.374159,0.13401,0.06874606543589044,1.0290907951251782,0,1
S2A_MSIL2A_20190207T063031_R077_T40QGK_20210713T232839_0001.jpg,S2A_MSIL2A_20190207T063031_R077_T40QGK_20210713T232839,2019-02-07 06:30:31.024000+00:00,2019-02,0.0664,0.374159,0.13401,0.06874606543589044,1.0290907951251782,0,1
S2B_MSIL2A_20190304T062749_R077_T40QGK_20201030T140917_0000.jpg,S2B_MSIL2A_20190304T062749_R077_T40QGK_20201030T140917,2019-03-04 06:27:49.024000+00:00,2019-03,0.0522,0.237856,0.052665,-0.5868000106514322,1.1302339927230012,0,1
S2B_MSIL2A_20190304T062749_R077_T40QGK_20201030T140917_0001.jpg,S2B_MSIL2A_20190304T062749_R077_T40QGK_20201030T140917,2019-03-04 06:27:49.024000+00:00,2019-03,0.0522,0.237856,0.052665,-0.5868000106514322,1.1302339927230012,0,1
S2A_MSIL2A_20190528T062631_R077_T40QGK_20201006T191632_0000.jpg,S2A_MSIL2A_20190528T062631_R077_T40QGK_20201006T191632,2019-05-28 06:26:31.024000+00:00,2019-05,0.0312,0.0705598,0.0748501,2.5432082380244783,0.3529221702244509,0,1
S2A_MSIL2A_20190528T062631_R077_T40QGK_20201006T191632_0001.jpg,S2A_MSIL2A_20190528T062631_R077_T40QGK_20201006T191632,2019-05-28 06:26:31.024000+00:00,2019-05,0.0312,0.0705598,0.0748501,2.5432082380244783,0.3529221702244509,0,1
S2B_MSIL2A_20190712T062639_R077_T40QGK_20201005T130312_0000.jpg,S2B_MSIL2A_20190712T062639_R077_T40QGK_20201005T130312,2019-07-12 06:26:39.024000+00:00,2019-07,0.0546,0.235562,0.324155,324155000.0,235561999.99999997,0,1
S2B_MSIL2A_20190712T062639_R077_T40QGK_20201005T130312_0001.jpg,S2B_MSIL2A_20190712T062639_R077_T40QGK_20201005T130312,2019-07-12 06:26:39.024000+00:00,2019-07,0.0546,0.235562,0.324155,324155000.0,235561999.99999997,0,1
S2B_MSIL2A_20190831T062629_R077_T40QGK_20201005T072335_0000.jpg,S2B_MSIL2A_20190831T062629_R077_T40QGK_20201005T072335,2019-08-31 06:26:29.024000+00:00,2019-08,0.0899333,0.816807,0.275762,2.9214602626590485,2.250951586790167,0,1
S2B_MSIL2A_20190831T062629_R077_T40QGK_20201005T072335_0001.jpg,S2B_MSIL2A_20190831T062629_R077_T40QGK_20201005T072335,2019-08-31 06:26:29.024000+00:00,2019-08,0.0899333,0.816807,0.275762,2.9214602626590485,2.250951586790167,0,1
S2B_MSIL2A_20190910T062629_R077_T40QGK_20201004T113427_0000.jpg,S2B_MSIL2A_20190910T062629_R077_T40QGK_20201004T113427,2019-09-10 06:26:29.024000+00:00,2019-09,0.0732,0.517241,0.17209,0.8608884712655414,12.162317597008842,0,1
S2B_MSIL2A_20190910T062629_R077_T40QGK_20201004T113427_0001.jpg,S2B_MSIL2A_20190910T062629_R077_T40QGK_20201004T113427,2019-09-10 06:26:29.024000+00:00,2019-09,0.0732,0.517241,0.17209,0.8608884712655414,12.162317597008842,0,1
S2B_MSIL2A_20191109T063059_R077_T40QGK_20201003T144754_0000.jpg,S2B_MSIL2A_20191109T063059_R077_T40QGK_20201003T144754,2019-11-09 06:30:59.024000+00:00,2019-11,0.0508,0.229845,0.0394051,0.07655694600070857,1.908801420106917,0,1
S2B_MSIL2A_20191109T063059_R077_T40QGK_20201003T144754_0001.jpg,S2B_MSIL2A_20191109T063059_R077_T40QGK_20201003T144754,2019-11-09 06:30:59.024000+00:00,2019-11,0.0508,0.229845,0.0394051,0.07655694600070857,1.908801420106917,0,1
S2B_MSIL2A_20200118T063209_R077_T40QGK_20201002T202136_0000.jpg,S2B_MSIL2A_20200118T063209_R077_T40QGK_20201002T202136,2020-01-18 06:32:09.024000+00:00,2020-01,0.0428,0.205282,0.172961,1.9318674833027754,1.6117219415450814,0,1
S2B_MSIL2A_20200118T063209_R077_T40QGK_20201002T202136_0001.jpg,S2B_MSIL2A_20200118T063209_R077_T40QGK_20201002T202136,2020-01-18 06:32:09.024000+00:00,2020-01,0.0428,0.205282,0.172961,1.9318674833027754,1.6117219415450814,0,1
S2B_MSIL2A_20200207T063029_R077_T40QGK_20201001T062614_0000.jpg,S2B_MSIL2A_20200207T063029_R077_T40QGK_20201001T062614,2020-02-07 06:30:29.024000+00:00,2020-02,0.0361,0.130769,0.24689,6.987908954902494,0.10403955935005234,0,1
S2B_MSIL2A_20200207T063029_R077_T40QGK_20201001T062614_0001.jpg,S2B_MSIL2A_20200207T063029_R077_T40QGK_20201001T062614,2020-02-07 06:30:29.024000+00:00,2020-02,0.0361,0.130769,0.24689,6.987908954902494,0.10403955935005234,0,1
S2A_MSIL2A_20200522T062631_R077_T40QGK_20200910T130325_0000.jpg,S2A_MSIL2A_20200522T062631_R077_T40QGK_20200910T130325,2020-05-22 06:26:31.024000+00:00,2020-05,0.0262,0.0636424,0.172685,3.153241742615275,0.0,0,1
S2A_MSIL2A_20200522T062631_R077_T40QGK_20200910T130325_0001.jpg,S2A_MSIL2A_20200522T062631_R077_T40QGK_20200910T130325,2020-05-22 06:26:31.024000+00:00,2020-05,0.0262,0.0636424,0.172685,3.153241742615275,0.0,0,1
S2B_MSIL2A_20200527T062629_R077_T40QGK_20200911T043843_0000.jpg,S2B_MSIL2A_20200527T062629_R077_T40QGK_20200911T043843,2020-05-27 06:26:29.024000+00:00,2020-05,0.0402,0.204525,0.138005,2.293266045607824,26.27004151059856,0,1
