tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chip_id,month_key,chlor_a,kd490,flh,sst,nflh,year,month_num,month_sin,month_cos,season,season_winter,season_spring,season_summer,season_autumn,log_kd490,log_chlor_a,log_nflh,ratio_chl_kd,chl_times_nflh,ratio_nflh_kd,hab_prob,month,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2A_MSIL2A_20190514T064631_R020_T40RDP_20201006T135529_0000.jpg,S2A_MSIL2A_20190514T064631_R020_T40RDP_20201006T135529,2019-05-14 06:46:31.024000+00:00,-0.1642260402441024,0.0,0.0214262492954731,3.725290298461914e-09,0.8878284692764282,1.1920928955078125e-07,16384,2019-05_dee66028bfcfb1e3,2019-05,0.0673748,0.027,0.0372801,31.79,0.0372801,2019,5,0.4999999999999999,-0.8660254037844387,spring,0,1,0,0,-3.611918412977808,-2.697484218217493,-3.289295606764911,2.495362962962963,0.0025117392814799,1.3807444444444443,0.4085771470617202,2019-05,0.8566051125526428,0.0594972483813762,0.4482702910900116
S2A_MSIL2A_20190514T064631_R020_T40RDP_20201006T135529_0001.jpg,S2A_MSIL2A_20190514T064631_R020_T40RDP_20201006T135529,2019-05-14 06:46:31.024000+00:00,-0.1642260402441024,0.0,0.0214262492954731,3.725290298461914e-09,0.8878284692764282,1.1920928955078125e-07,16384,2019-05_42ce68808951da89,2019-05,0.0673748,0.027,0.0372801,31.79,0.0372801,2019,5,0.4999999999999999,-0.8660254037844387,spring,0,1,0,0,-3.611918412977808,-2.697484218217493,-3.289295606764911,2.495362962962963,0.0025117392814799,1.3807444444444443,0.4085771470617202,2019-05,0.8267748355865479,0.1385617107152938,0.4427784979343414
S2A_MSIL2A_20190524T064631_R020_T40RDP_20201006T174148_0000.jpg,S2A_MSIL2A_20190524T064631_R020_T40RDP_20201006T174148,2019-05-24 06:46:31.024000+00:00,-0.1470929682254791,1.4901161193847656e-08,0.016842633485794,0.0,0.8891125321388245,1.1920928955078125e-07,16384,2019-05_a6167c29524951a5,2019-05,0.0717481,0.026,0.0415299,32.2,0.0415299,2019,5,0.4999999999999999,-0.8660254037844387,spring,0,1,0,0,-3.649658740960655,-2.6345939055292673,-3.1813416292402787,2.759542307692308,0.00297969141819,1.5973038461538462,0.4047458700960416,2019-05,0.8334893584251404,0.075026661157608,0.4516630470752716
S2A_MSIL2A_20190524T064631_R020_T40RDP_20201006T174148_0001.jpg,S2A_MSIL2A_20190524T064631_R020_T40RDP_20201006T174148,2019-05-24 06:46:31.024000+00:00,-0.1470929682254791,1.4901161193847656e-08,0.016842633485794,0.0,0.8891125321388245,1.1920928955078125e-07,16384,2019-05_d81bc60f5aba6fcc,2019-05,0.0717481,0.026,0.0415299,32.2,0.0415299,2019,5,0.4999999999999999,-0.8660254037844387,spring,0,1,0,0,-3.649658740960655,-2.6345939055292673,-3.1813416292402787,2.759542307692308,0.00297969141819,1.5973038461538462,0.4047458700960416,2019-05,0.8281970024108887,0.0514228343963623,0.4520278573036194
S2B_MSIL2A_20190529T064629_R020_T40RDP_20201006T195139_0000.jpg,S2B_MSIL2A_20190529T064629_R020_T40RDP_20201006T195139,2019-05-29 06:46:29.024000+00:00,-0.1646495014429092,1.4901161193847656e-08,0.0288852453231811,0.0,0.9055386185646056,5.960464477539065e-08,16384,2019-05_e7ad7fe13cb58375,2019-05,0.0717539,0.0308,0.0552151,29.925,0.0552151,2019,5,0.4999999999999999,-0.8660254037844387,spring,0,1,0,0,-3.480240589002608,-2.634513070418911,-2.8965188123826273,2.3296720779220776,0.00396189876389,1.792698051948052,0.4322197278404315,2019-05,0.7838568091392517,0.0838016718626022,0.455386608839035
S2B_MSIL2A_20190529T064629_R020_T40RDP_20201006T195139_0001.jpg,S2B_MSIL2A_20190529T064629_R020_T40RDP_20201006T195139,2019-05-29 06:46:29.024000+00:00,-0.1646495014429092,1.4901161193847656e-08,0.0288852453231811,0.0,0.9055386185646056,5.960464477539065e-08,16384,2019-05_80fdd56e1201416d,2019-05,0.0717539,0.0308,0.0552151,29.925,0.0552151,2019,5,0.4999999999999999,-0.8660254037844387,spring,0,1,0,0,-3.480240589002608,-2.634513070418911,-2.8965188123826273,2.3296720779220776,0.00396189876389,1.792698051948052,0.4322197278404315,2019-05,0.8282872438430786,0.0,0.5275042057037354
S2B_MSIL2A_20190608T064629_R020_T40RDP_20201005T234358_0000.jpg,S2B_MSIL2A_20190608T064629_R020_T40RDP_20201005T234358,2019-06-08 06:46:29.024000+00:00,-0.1683820039033889,1.4901161193847656e-08,0.027265578508377,0.0,0.8967875838279724,0.0,16384,2019-06_3cd8e8b267c14765,2019-06,0.110058,0.0364,0.167287,29.4,0.167287,2019,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-3.313186504339442,-2.2067477794218684,-1.7880443787305833,3.023571428571429,0.018411272646,4.595796703296703,0.4544947889503768,2019-06,0.8549809455871582,0.0639239326119422,0.4626227915287018
S2B_MSIL2A_20190608T064629_R020_T40RDP_20201005T234358_0001.jpg,S2B_MSIL2A_20190608T064629_R020_T40RDP_20201005T234358,2019-06-08 06:46:29.024000+00:00,-0.1683820039033889,1.4901161193847656e-08,0.027265578508377,0.0,0.8967875838279724,0.0,16384,2019-06_f8af0fc1d8b69561,2019-06,0.110058,0.0364,0.167287,29.4,0.167287,2019,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-3.313186504339442,-2.2067477794218684,-1.7880443787305833,3.023571428571429,0.018411272646,4.595796703296703,0.4663897056390251,2019-06,0.8447409868240356,0.0787430852651596,0.3501964807510376
S2A_MSIL2A_20190623T064631_R020_T40RDP_20201006T051614_0000.jpg,S2A_MSIL2A_20190623T064631_R020_T40RDP_20201006T051614,2019-06-23 06:46:31.024000+00:00,-0.1296764612197876,0.0,0.0220196545124053,0.0,0.9202539920806884,2.384185791015625e-07,16384,2019-06_622ff742245c7b17,2019-06,1.63795,0.1366,0.70844,26.02,0.70844,2019,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-1.9906983318454472,0.4934454599344544,-0.3446899093937056,11.990849194729137,1.160389298,5.186237188872621,0.6317433730780375,2019-06,0.8603776693344116,0.1480085849761963,0.4259716868400574
S2A_MSIL2A_20190623T064631_R020_T40RDP_20201006T051614_0001.jpg,S2A_MSIL2A_20190623T064631_R020_T40RDP_20201006T051614,2019-06-23 06:46:31.024000+00:00,-0.1296764612197876,0.0,0.0220196545124053,0.0,0.9202539920806884,2.384185791015625e-07,16384,2019-06_1c866bf66e5a15b8,2019-06,1.63795,0.1366,0.70844,26.02,0.70844,2019,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-1.9906983318454472,0.4934454599344544,-0.3446899093937056,11.990849194729137,1.160389298,5.186237188872621,0.6317433730780375,2019-06,0.8249998688697815,0.1037608832120895,0.4220449030399322
S2B_MSIL2A_20190628T064629_R020_T40RDP_20201006T073142_0000.jpg,S2B_MSIL2A_20190628T064629_R020_T40RDP_20201006T073142,2019-06-28 06:46:29.024000+00:00,-0.1272725015878677,0.0,0.0222918093204498,0.0,0.9172993302345276,0.0,16384,2019-06_44cf38fc9f56b1e6,2019-06,0.207246,0.0612,,25.6067,0.0,2019,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-2.7936080894638566,-1.5738487855148688,0.0,3.386372549019608,0.0,0.0,0.476039448986804,2019-06,0.8346447348594666,0.0619828999042511,0.4208897054195404
S2B_MSIL2A_20190628T064629_R020_T40RDP_20201006T073142_0001.jpg,S2B_MSIL2A_20190628T064629_R020_T40RDP_20201006T073142,2019-06-28 06:46:29.024000+00:00,-0.1272725015878677,0.0,0.0222918093204498,0.0,0.9172993302345276,0.0,16384,2019-06_6115176cf2291fde,2019-06,0.207246,0.0612,,25.6067,0.0,2019,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-2.7936080894638566,-1.5738487855148688,0.0,3.386372549019608,0.0,0.0,0.476039448986804,2019-06,0.8670973181724548,0.0757062882184982,0.4179362952709198
S2B_MSIL2A_20190708T064639_R020_T40RDP_20201005T111015_0000.jpg,S2B_MSIL2A_20190708T064639_R020_T40RDP_20201005T111015,2019-07-08 06:46:39.024000+00:00,-0.1374702602624893,1.4901161193847656e-08,0.026901613920927,3.725290298461914e-09,0.934389054775238,1.1920928955078125e-07,16384,2019-07_c1c222ad3a48b01d,2019-07,0.0,0.0,,24.785,0.0,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994308784002833,2019-07,0.5581277012825012,0.0929486453533172,0.4380755126476288
S2B_MSIL2A_20190708T064639_R020_T40RDP_20201005T111015_0001.jpg,S2B_MSIL2A_20190708T064639_R020_T40RDP_20201005T111015,2019-07-08 06:46:39.024000+00:00,-0.1374702602624893,1.4901161193847656e-08,0.026901613920927,3.725290298461914e-09,0.934389054775238,1.1920928955078125e-07,16384,2019-07_abf2e0a64325bb23,2019-07,0.0,0.0,,24.785,0.0,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994308784002833,2019-07,0.5180386900901794,0.0603786408901214,0.4407773911952972
S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846_0000.jpg,S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846,2019-07-13 06:46:31.024000+00:00,-0.1373290121555328,1.4901161193847656e-08,0.0172754228115081,0.0,0.899263322353363,1.788139343261719e-07,16384,2019-07_85854d0665d547d0,2019-07,0.282551,0.0639333,,25.8713,0.0,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,-2.7499149265774787,-1.2638962137159453,0.0,4.4194652864782515,0.0,0.0,0.4804006332827532,2019-07,0.8460594415664673,0.1002251356840133,0.4019575417041778
S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846_0001.jpg,S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846,2019-07-13 06:46:31.024000+00:00,-0.1373290121555328,1.4901161193847656e-08,0.0172754228115081,0.0,0.899263322353363,1.788139343261719e-07,16384,2019-07_f80e6c6d39eeb420,2019-07,0.282551,0.0639333,,25.8713,0.0,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,-2.7499149265774787,-1.2638962137159453,0.0,4.4194652864782515,0.0,0.0,0.4804006332827532,2019-07,0.8260971903800964,0.0614259503781795,0.4605136513710022
S2A_MSIL2A_20190723T064631_R020_T40RDP_20201005T182344_0000.jpg,S2A_MSIL2A_20190723T064631_R020_T40RDP_20201005T182344,2019-07-23 06:46:31.024000+00:00,-0.1192727386951446,1.4901161193847656e-08,0.0255114734172821,0.0,0.9465463161468506,1.788139343261719e-07,16384,2019-07_0d23dd100abab375,2019-07,0.0,0.0,,25.18,0.0,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994308784002833,2019-07,0.8011243939399719,0.0942659899592399,0.4551635980606079
S2A_MSIL2A_20190723T064631_R020_T40RDP_20201005T182344_0001.jpg,S2A_MSIL2A_20190723T064631_R020_T40RDP_20201005T182344,2019-07-23 06:46:31.024000+00:00,-0.1192727386951446,1.4901161193847656e-08,0.0255114734172821,0.0,0.9465463161468506,1.788139343261719e-07,16384,2019-07_69579a341b73d0a7,2019-07,0.0,0.0,,25.18,0.0,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994308784002833,2019-07,0.8593893051147461,0.0,0.4249876141548157
S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250_0000.jpg,S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250,2019-07-28 06:46:29.024000+00:00,-0.1202773079276084,1.4901161193847656e-08,0.0267180316150188,3.725290298461914e-09,0.95113205909729,1.788139343261719e-07,16384,2019-07_b09464a3487dd70b,2019-07,0.560503,0.0748,0.18348,25.835,0.18348,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,-2.5929373940017055,-0.5789206841202856,-1.695649609253166,7.493355614973261,0.1028410904399999,2.452941176470588,0.4577131206677633,2019-07,0.8597449660301208,0.0618745721876621,0.4416932463645935
S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250_0001.jpg,S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250,2019-07-28 06:46:29.024000+00:00,-0.1202773079276084,1.4901161193847656e-08,0.0267180316150188,3.725290298461914e-09,0.95113205909729,1.788139343261719e-07,16384,2019-07_80ee7bd70fe36f65,2019-07,0.560503,0.0748,0.18348,25.835,0.18348,2019,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,-2.5929373940017055,-0.5789206841202856,-1.695649609253166,7.493355614973261,0.1028410904399999,2.452941176470588,0.4577131206677633,2019-07,0.818747341632843,0.0883986353874206,0.4643849432468414
S2B_MSIL2A_20190807T064629_R020_T40RDP_20201004T213620_0000.jpg,S2B_MSIL2A_20190807T064629_R020_T40RDP_20201004T213620,2019-08-07 06:46:29.024000+00:00,-0.1453980207443237,0.0,0.0229114778339862,3.725290298461914e-09,0.9108677506446838,1.788139343261719e-07,16384,2019-08_12a1147a09803e81,2019-08,0.275094,0.0588,0.20881,25.49,0.20881,2019,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.833613424077556,-1.290642421540273,-1.5663305314001663,4.6784693877551025,0.05744237814,3.551190476190476,0.3597954401922409,2019-08,0.8192791938781738,0.0867897421121597,0.4476706981658935
S2B_MSIL2A_20190807T064629_R020_T40RDP_20201004T213620_0001.jpg,S2B_MSIL2A_20190807T064629_R020_T40RDP_20201004T213620,2019-08-07 06:46:29.024000+00:00,-0.1453980207443237,0.0,0.0229114778339862,3.725290298461914e-09,0.9108677506446838,1.788139343261719e-07,16384,2019-08_6f218ee7b2623ff7,2019-08,0.275094,0.0588,0.20881,25.49,0.20881,2019,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.833613424077556,-1.290642421540273,-1.5663305314001663,4.6784693877551025,0.05744237814,3.551190476190476,0.3597954401922409,2019-08,0.8972253203392029,0.0860804170370101,0.5047931671142578
S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402_0000.jpg,S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402,2019-08-17 06:46:29.024000+00:00,-0.1457757204771042,0.0,0.0206557400524616,3.725290298461914e-09,0.9039747714996338,1.1920928955078125e-07,16384,2019-08_eb896573228fcfa6,2019-08,0.852198,0.0922,,25.115,0.0,2019,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.3837951484195887,-0.1599363847860119,0.0,9.2429284164859,0.0,0.0,0.5076201431091352,2019-08,0.8068057894706726,0.0845297425985336,0.4630762338638305
S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402_0001.jpg,S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402,2019-08-17 06:46:29.024000+00:00,-0.1457757204771042,0.0,0.0206557400524616,3.725290298461914e-09,0.9039747714996338,1.1920928955078125e-07,16384,2019-08_f6b7c9cb5e031b6a,2019-08,0.852198,0.0922,,25.115,0.0,2019,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.3837951484195887,-0.1599363847860119,0.0,9.2429284164859,0.0,0.0,0.5076201431091352,2019-08,0.7339131236076355,0.0648617595434188,0.4269209504127502
S2B_MSIL2A_20190827T064629_R020_T40RDP_20201005T053726_0000.jpg,S2B_MSIL2A_20190827T064629_R020_T40RDP_20201005T053726,2019-08-27 06:46:29.024000+00:00,-0.1508850157260894,0.0,0.0204098522663116,0.0,0.8963181972503662,1.1920928955078125e-07,16384,2019-08_d13aa2f2df4bf8d2,2019-08,0.36051,0.0634,0.13248,25.37,0.13248,2019,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.758291417538957,-1.020235583390819,-2.021323588345187,5.68627760252366,0.0477603647999999,2.089589905362776,0.3802667281721462,2019-08,0.792020857334137,0.0938016101717948,0.4009820818901062
S2B_MSIL2A_20190827T064629_R020_T40RDP_20201005T053726_0001.jpg,S2B_MSIL2A_20190827T064629_R020_T40RDP_20201005T053726,2019-08-27 06:46:29.024000+00:00,-0.1508850157260894,0.0,0.0204098522663116,0.0,0.8963181972503662,1.1920928955078125e-07,16384,2019-08_8af40e5cfa691885,2019-08,0.36051,0.0634,0.13248,25.37,0.13248,2019,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.758291417538957,-1.020235583390819,-2.021323588345187,5.68627760252366,0.0477603647999999,2.089589905362776,0.3802667281721462,2019-08,0.8194727897644043,0.090788222849369,0.4276238977909088
S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503_0000.jpg,S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503,2019-09-01 06:46:21.024000+00:00,-0.1338256746530532,0.0,0.018954113125801,0.0,0.913827121257782,1.1920928955078125e-07,16384,2019-09_23e2d4073fb54147,2019-09,0.434516,0.0682,0.151605,25.66,0.151605,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.685310714132721,-0.8335225110191167,-1.8864768247874015,6.3712023460410565,0.06587479818,2.222947214076246,0.3980075727546025,2019-09,0.8318706154823303,0.096565805375576,0.4420787692070007
S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503_0001.jpg,S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503,2019-09-01 06:46:21.024000+00:00,-0.1338256746530532,0.0,0.018954113125801,0.0,0.913827121257782,1.1920928955078125e-07,16384,2019-09_047a6aeb56705b52,2019-09,0.434516,0.0682,0.151605,25.66,0.151605,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.685310714132721,-0.8335225110191167,-1.8864768247874015,6.3712023460410565,0.06587479818,2.222947214076246,0.3980075727546025,2019-09,0.7853055596351624,0.0688350722193718,0.417986661195755
S2A_MSIL2A_20190911T064621_R020_T40RDP_20201004T114707_0000.jpg,S2A_MSIL2A_20190911T064621_R020_T40RDP_20201004T114707,2019-09-11 06:46:21.024000+00:00,-0.1537586897611618,0.0,0.0259770452976226,0.0,0.9102783799171448,1.1920928955078125e-07,16384,2019-09_09a60f770f7b74a9,2019-09,0.23589,0.053,0.13401,26.075,0.13401,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.9374633654300153,-1.4443896843106028,-2.00984085495,4.450754716981132,0.0316116189,2.528490566037736,0.362865530808079,2019-09,0.8780112266540527,0.0621429905295372,0.4006190896034241
S2A_MSIL2A_20190911T064621_R020_T40RDP_20201004T114707_0001.jpg,S2A_MSIL2A_20190911T064621_R020_T40RDP_20201004T114707,2019-09-11 06:46:21.024000+00:00,-0.1537586897611618,0.0,0.0259770452976226,0.0,0.9102783799171448,1.1920928955078125e-07,16384,2019-09_3b1a1997aeca2adc,2019-09,0.23589,0.053,0.13401,26.075,0.13401,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.9374633654300153,-1.4443896843106028,-2.00984085495,4.450754716981132,0.0316116189,2.528490566037736,0.362865530808079,2019-09,0.6062809228897095,0.1560277640819549,0.4252576529979706
S2A_MSIL2A_20190921T064621_R020_T40RDP_20201004T153556_0000.jpg,S2A_MSIL2A_20190921T064621_R020_T40RDP_20201004T153556,2019-09-21 06:46:21.024000+00:00,-0.1482672393321991,2.9802322387695312e-08,0.0146622955799102,0.0,0.8821020722389221,5.960464477539065e-08,16384,2019-09_87e55f037d18b8f2,2019-09,0.228765,0.055,0.10783,27.025,0.10783,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.900422093749666,-1.4750600032058805,-2.227199366088156,4.159363636363636,0.0246677299499999,1.9605454545454544,0.3737154817793098,2019-09,0.8206378817558289,0.1307039111852646,0.4342288970947265
S2A_MSIL2A_20190921T064621_R020_T40RDP_20201004T153556_0001.jpg,S2A_MSIL2A_20190921T064621_R020_T40RDP_20201004T153556,2019-09-21 06:46:21.024000+00:00,-0.1482672393321991,2.9802322387695312e-08,0.0146622955799102,0.0,0.8821020722389221,5.960464477539065e-08,16384,2019-09_d4d165ba9cb6cc66,2019-09,0.228765,0.055,0.10783,27.025,0.10783,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.900422093749666,-1.4750600032058805,-2.227199366088156,4.159363636363636,0.0246677299499999,1.9605454545454544,0.3737154817793098,2019-09,0.7744320034980774,0.0875980406999588,0.4209293127059936
S2B_MSIL2A_20190926T064629_R020_T40RDP_20201004T172427_0000.jpg,S2B_MSIL2A_20190926T064629_R020_T40RDP_20201004T172427,2019-09-26 06:46:29.024000+00:00,-0.1158980429172515,2.2351741790771484e-08,0.0218786895275115,0.0,0.948258638381958,1.788139343261719e-07,16384,2019-09_dc924d4111e06bed,2019-09,0.159,0.0466,0.177275,27.495,0.177275,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-3.0661547378505367,-1.8388510767619055,-1.7300530797920768,3.412017167381974,0.028186725,3.8041845493562225,0.3761222415096771,2019-09,0.8350757360458374,0.1580710411071777,0.4412597715854645
S2B_MSIL2A_20190926T064629_R020_T40RDP_20201004T172427_0001.jpg,S2B_MSIL2A_20190926T064629_R020_T40RDP_20201004T172427,2019-09-26 06:46:29.024000+00:00,-0.1158980429172515,2.2351741790771484e-08,0.0218786895275115,0.0,0.948258638381958,1.788139343261719e-07,16384,2019-09_0a3a24386b9f1f37,2019-09,0.159,0.0466,0.177275,27.495,0.177275,2019,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-3.0661547378505367,-1.8388510767619055,-1.7300530797920768,3.412017167381974,0.028186725,3.8041845493562225,0.3761222415096771,2019-09,0.767325222492218,0.0887116268277168,0.4322459399700165
S2A_MSIL2A_20191001T064701_R020_T40RDP_20201003T211700_0000.jpg,S2A_MSIL2A_20191001T064701_R020_T40RDP_20201003T211700,2019-10-01 06:47:01.024000+00:00,-0.1086139976978302,1.4901161193847656e-08,0.0222295224666595,0.0,0.9549513459205629,0.0,16384,2019-10_ce4f03d982f89566,2019-10,0.208047,0.051,0.12245,29.34,0.12245,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-2.9759296462578115,-1.5699912632678208,-2.1000524955839603,4.079352941176471,0.02547535515,2.400980392156863,0.4009335189724035,2019-10,0.8375450968742371,0.0520824827253818,0.448971152305603
S2A_MSIL2A_20191001T064701_R020_T40RDP_20201003T211700_0001.jpg,S2A_MSIL2A_20191001T064701_R020_T40RDP_20201003T211700,2019-10-01 06:47:01.024000+00:00,-0.1086139976978302,1.4901161193847656e-08,0.0222295224666595,0.0,0.9549513459205629,0.0,16384,2019-10_d34143465904a174,2019-10,0.208047,0.051,0.12245,29.34,0.12245,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-2.9759296462578115,-1.5699912632678208,-2.1000524955839603,4.079352941176471,0.02547535515,2.400980392156863,0.4009335189724035,2019-10,0.8414697051048279,0.0555972792208194,0.457399308681488
S2B_MSIL2A_20191016T064839_R020_T40RDP_20201004T030114_0000.jpg,S2B_MSIL2A_20191016T064839_R020_T40RDP_20201004T030114,2019-10-16 06:48:39.024000+00:00,-0.1697175353765487,0.0,0.0191836208105087,0.0,0.8908593654632568,1.1920928955078125e-07,16384,2019-10_f55022e0b8358108,2019-10,0.105691,0.0354,0.0678799,30.28,0.0678799,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.341043458842408,-2.2472355363725645,-2.6900153118051753,2.9856214689265532,0.0071742945109,1.9175112994350283,0.3868104518251734,2019-10,0.7955296039581299,0.1043725907802581,0.4412867128849029
S2B_MSIL2A_20191016T064839_R020_T40RDP_20201004T030114_0001.jpg,S2B_MSIL2A_20191016T064839_R020_T40RDP_20201004T030114,2019-10-16 06:48:39.024000+00:00,-0.1697175353765487,0.0,0.0191836208105087,0.0,0.8908593654632568,1.1920928955078125e-07,16384,2019-10_2d4180bf4c0b5b70,2019-10,0.105691,0.0354,0.0678799,30.28,0.0678799,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.341043458842408,-2.2472355363725645,-2.6900153118051753,2.9856214689265532,0.0071742945109,1.9175112994350283,0.3868104518251734,2019-10,0.679937481880188,0.125078022480011,0.438330739736557
S2A_MSIL2A_20191021T064921_R020_T40RDP_20201004T043625_0000.jpg,S2A_MSIL2A_20191021T064921_R020_T40RDP_20201004T043625,2019-10-21 06:49:21.024000+00:00,-0.1355520337820053,0.0,0.0144524574279785,0.0,0.904838800430298,1.788139343261719e-07,16384,2019-10_7fab948f55d39f90,2019-10,0.105691,0.0354,0.0678799,30.28,0.0678799,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.341043458842408,-2.2472355363725645,-2.6900153118051753,2.9856214689265532,0.0071742945109,1.9175112994350283,0.3739245208861425,2019-10,0.9178900122642516,0.1500905305147171,0.4544713497161865
S2A_MSIL2A_20191021T064921_R020_T40RDP_20201004T043625_0001.jpg,S2A_MSIL2A_20191021T064921_R020_T40RDP_20201004T043625,2019-10-21 06:49:21.024000+00:00,-0.1355520337820053,0.0,0.0144524574279785,0.0,0.904838800430298,1.788139343261719e-07,16384,2019-10_b2d0dfe1c65446d9,2019-10,0.105691,0.0354,0.0678799,30.28,0.0678799,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.341043458842408,-2.2472355363725645,-2.6900153118051753,2.9856214689265532,0.0071742945109,1.9175112994350283,0.3739245208861425,2019-10,0.9090117812156676,0.0860542058944702,0.4361689984798431
S2B_MSIL2A_20191026T064949_R020_T40RDP_20201004T062631_0000.jpg,S2B_MSIL2A_20191026T064949_R020_T40RDP_20201004T062631,2019-10-26 06:49:49.024000+00:00,-0.1515147984027862,1.4901161193847656e-08,0.0195672027766704,3.725290298461914e-09,0.9078910946846008,1.1920928955078125e-07,16384,2019-10_cc870426c7c39409,2019-10,0.141698,0.0388,0.0428901,29.98,0.0428901,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.249335032352909,-1.9540572467111512,-3.149114248910251,3.6520103092783502,0.0060774413898,1.1054149484536082,0.4029727142134981,2019-10,0.8484686017036438,0.0794762969017028,0.4427227973937988
S2B_MSIL2A_20191026T064949_R020_T40RDP_20201004T062631_0001.jpg,S2B_MSIL2A_20191026T064949_R020_T40RDP_20201004T062631,2019-10-26 06:49:49.024000+00:00,-0.1515147984027862,1.4901161193847656e-08,0.0195672027766704,3.725290298461914e-09,0.9078910946846008,1.1920928955078125e-07,16384,2019-10_66e03e4b06fbe68c,2019-10,0.141698,0.0388,0.0428901,29.98,0.0428901,2019,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.249335032352909,-1.9540572467111512,-3.149114248910251,3.6520103092783502,0.0060774413898,1.1054149484536082,0.4029727142134981,2019-10,0.7847182750701904,0.0846627205610275,0.38764289021492
S2B_MSIL2A_20191105T065049_R020_T40RDP_20201003T132453_0000.jpg,S2B_MSIL2A_20191105T065049_R020_T40RDP_20201003T132453,2019-11-05 06:50:49.024000+00:00,-0.1498582661151886,1.4901161193847656e-08,0.0251049287617206,3.725290298461914e-09,0.9319632053375244,1.788139343261719e-07,16384,2019-11_f2ed05c66ec1153b,2019-11,0.135193,0.0376,0.051645,29.765,0.051645,2019,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.280751228586288,-2.0010518918615814,-2.9633618935235404,3.595558510638298,0.006982042485,1.3735372340425531,0.4117631421109353,2019-11,0.7478329539299011,0.1659844815731048,0.428028404712677
