scene_id,tile,score,thr,pred,ytrue,jpg_0,jpg_1
S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0000.jpg,0.4741403777498101,0.4242098010844034,1,1,S2B_MSIL2A_20200923T065629_R063_T39QWG_20201028T044314_preview.jpg,S2B_MSIL2A_20200923T065629_R063_T39QWG_20201028T044314_preview.jpg
S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg,0.4732991275695747,0.4242098010844034,1,0,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0001.jpg
S2B_MSIL2A_20200107T070249_R063_T39QXG_20201029T121541,S2B_MSIL2A_20200107T070249_R063_T39QXG_20201029T121541_0000.jpg,0.4707413842435006,0.4242098010844034,1,1,S2B_MSIL2A_20200107T070249_R063_T39QWG_20201002T234935_preview.jpg,S2B_MSIL2A_20200107T070249_R063_T39QWG_20201002T234935_preview.jpg
S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0000.jpg,0.4694210710144492,0.4242098010844034,1,1,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0000.jpg,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0001.jpg
S2A_MSIL2A_20240111T070241_R063_T39QXG_20240111T113149,S2A_MSIL2A_20240111T070241_R063_T39QXG_20240111T113149_0000.jpg,0.4687945233980315,0.4242098010844034,1,1,S2A_MSIL2A_20240111T070241_R063_T39QXG_20240111T113149_0000.jpg,S2A_MSIL2A_20240111T070241_R063_T39QXG_20240111T113149_0001.jpg
S2A_MSIL2A_20250115T070231_R063_T39QXG_20250115T101359,S2A_MSIL2A_20250115T070231_R063_T39QXG_20250115T101359_0000.jpg,0.4683248251739059,0.4242098010844034,1,1,S2A_MSIL2A_20250115T070231_R063_T39QWG_20250115T101359_preview.jpg,S2A_MSIL2A_20250115T070231_R063_T39QWG_20250115T101359_preview.jpg
S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0000.jpg,0.4666560835602344,0.4242098010844034,1,1,S2A_MSIL2A_20180830T065621_R063_T39QWG_20201103T141047_preview.jpg,S2A_MSIL2A_20180830T065621_R063_T39QWG_20201103T141047_preview.jpg
S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0000.jpg,0.4657104149801674,0.4242098010844034,1,1,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0000.jpg,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0001.jpg
S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg,0.460652328387521,0.4242098010844034,1,1,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0001.jpg
S2B_MSIL2A_20190211T070019_R063_T39QXG_20201007T155653,S2B_MSIL2A_20190211T070019_R063_T39QXG_20201007T155653_0000.jpg,0.4603759661320354,0.4242098010844034,1,0,S2B_MSIL2A_20190211T070019_R063_T39QWG_20201007T155641_preview.jpg,S2B_MSIL2A_20190211T070019_R063_T39QWG_20201007T155641_preview.jpg
S2A_MSIL2A_20210205T070051_R063_T39QXG_20210210T170018,S2A_MSIL2A_20210205T070051_R063_T39QXG_20210210T170018_0000.jpg,0.4594906297495384,0.4242098010844034,1,0,S2A_MSIL2A_20210205T070051_R063_T39QWG_20210206T033431_preview.jpg,S2A_MSIL2A_20210205T070051_R063_T39QWG_20210206T033431_preview.jpg
S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349,S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349_0000.jpg,0.4556356052849454,0.4242098010844034,1,0,S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349_0000.jpg,S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349_0001.jpg
S2A_MSIL2A_20241226T070311_R063_T39QXG_20241226T100152,S2A_MSIL2A_20241226T070311_R063_T39QXG_20241226T100152_0000.jpg,0.4542637626507109,0.4242098010844034,1,1,S2A_MSIL2A_20241226T070311_R063_T39QWG_20241226T100152_preview.jpg,S2A_MSIL2A_20241226T070311_R063_T39QWG_20241226T100152_preview.jpg
S2B_MSIL2A_20250110T070149_R063_T39QXG_20250110T091744,S2B_MSIL2A_20250110T070149_R063_T39QXG_20250110T091744_0000.jpg,0.4516016199788794,0.4242098010844034,1,1,S2B_MSIL2A_20250110T070149_R063_T39QXG_20250110T091744_0000.jpg,S2B_MSIL2A_20250110T070149_R063_T39QXG_20250110T091744_0001.jpg
S2A_MSIL2A_20210116T070231_R063_T39QXG_20210116T213026,S2A_MSIL2A_20210116T070231_R063_T39QXG_20210116T213026_0000.jpg,0.4511808820265794,0.4242098010844034,1,0,S2A_MSIL2A_20210116T070231_R063_T39QXG_20210116T213026_0000.jpg,S2A_MSIL2A_20210116T070231_R063_T39QXG_20210116T213026_0001.jpg
S2B_MSIL2A_20210111T070249_R063_T39QXG_20210111T183409,S2B_MSIL2A_20210111T070249_R063_T39QXG_20210111T183409_0000.jpg,0.4489810002196616,0.4242098010844034,1,0,S2B_MSIL2A_20210111T070249_R063_T39QWG_20210111T184504_preview.jpg,S2B_MSIL2A_20210111T070249_R063_T39QWG_20210111T184504_preview.jpg
S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942_0000.jpg,0.4452393364189673,0.4242098010844034,1,0,S2A_MSIL2A_20200201T070111_R063_T39QWG_20200930T073923_preview.jpg,S2A_MSIL2A_20200201T070111_R063_T39QWG_20200930T073923_preview.jpg
S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0000.jpg,0.4440497087198927,0.4242098010844034,1,0,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0000.jpg,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0001.jpg
S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959_0000.jpg,0.4422205521905571,0.4242098010844034,1,0,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959_0000.jpg,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959_0001.jpg
S2B_MSIL2A_20210121T070209_R063_T39QXG_20210122T122053,S2B_MSIL2A_20210121T070209_R063_T39QXG_20210122T122053_0000.jpg,0.4397684528278534,0.4242098010844034,1,0,S2B_MSIL2A_20210121T070209_R063_T39QXG_20210122T122053_0000.jpg,S2B_MSIL2A_20210121T070209_R063_T39QXG_20210122T122053_0001.jpg
S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg,0.436166637163638,0.4242098010844034,1,1,S2B_MSIL2A_20170731T065619_R063_T39QWG_20210210T172654_preview.jpg,S2B_MSIL2A_20170731T065619_R063_T39QWG_20210210T172654_preview.jpg
S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727_0000.jpg,0.4333756672408128,0.4242098010844034,1,0,S2A_MSIL2A_20210307T065731_R063_T39QWG_20210307T201240_preview.jpg,S2A_MSIL2A_20210307T065731_R063_T39QWG_20210307T201240_preview.jpg
S2C_MSIL2A_20250125T070221_R063_T39QXG_20250125T110112,S2C_MSIL2A_20250125T070221_R063_T39QXG_20250125T110112_0000.jpg,0.431920777139743,0.4242098010844034,1,1,S2C_MSIL2A_20250125T070221_R063_T39QXG_20250125T110112_0000.jpg,S2C_MSIL2A_20250125T070221_R063_T39QXG_20250125T110112_0001.jpg
S2B_MSIL2A_20231227T070309_R063_T39QXG_20231227T102112,S2B_MSIL2A_20231227T070309_R063_T39QXG_20231227T102112_0000.jpg,0.424805534737671,0.4242098010844034,1,1,S2B_MSIL2A_20231227T070309_R063_T39QWG_20231227T102059_preview.jpg,S2B_MSIL2A_20231227T070309_R063_T39QWG_20231227T102059_preview.jpg
