tag,source_csv,scene_id,tile,datetime,year,month,season,valid_px,chlor_a,flh,kd490,fai_mean,rednir_mean,ndwi_mean,hab_label,rednir_std,ndwi_std,fai_std
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2A_MSIL2A_20190716T065631_R063_T39QXG_20201005T144731,S2A_MSIL2A_20190716T065631_R063_T39QXG_20201005T144731_0001.jpg,2019-07-16T06:56:31Z,2019,7,summer,16384,,,,0.0439803376793861,0.8966570496559143,-0.1681413799524307,0,5.960464477539065e-08,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2B_MSIL2A_20190711T065629_R063_T39QXG_20201005T123514,S2B_MSIL2A_20190711T065629_R063_T39QXG_20201005T123514_0000.jpg,2019-07-11T06:56:29Z,2019,7,summer,16384,,,,0.0396590232849121,0.8823511600494385,-0.1740116328001022,0,5.960464477539065e-08,1.4901161193847656e-08,0.0
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2B_MSIL2A_20190711T065629_R063_T39QXG_20201005T123514,S2B_MSIL2A_20190711T065629_R063_T39QXG_20201005T123514_0001.jpg,2019-07-11T06:56:29Z,2019,7,summer,16384,,,,0.0396590232849121,0.8823511600494385,-0.1740116328001022,0,5.960464477539065e-08,1.4901161193847656e-08,0.0
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2A_MSIL2A_20190706T065631_R063_T39QXG_20201005T095940,S2A_MSIL2A_20190706T065631_R063_T39QXG_20201005T095940_0000.jpg,2019-07-06T06:56:31Z,2019,7,summer,16384,,,,0.0414557456970214,0.8915929198265076,-0.1692305505275726,0,0.0,2.9802322387695312e-08,0.0
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2A_MSIL2A_20190706T065631_R063_T39QXG_20201005T095940,S2A_MSIL2A_20190706T065631_R063_T39QXG_20201005T095940_0001.jpg,2019-07-06T06:56:31Z,2019,7,summer,16384,,,,0.0414557456970214,0.8915929198265076,-0.1692305505275726,0,0.0,2.9802322387695312e-08,0.0
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203_0000.jpg,2019-07-01T06:56:29Z,2019,7,summer,16384,0.323953,0.071008,0.05196,0.0423934459686279,0.8929404616355896,-0.1705730110406875,0,1.788139343261719e-07,1.4901161193847656e-08,0.0
aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203_0001.jpg,2019-07-01T06:56:29Z,2019,7,summer,16384,0.323953,0.071008,0.05196,0.0423934459686279,0.8929404616355896,-0.1705730110406875,0,1.788139343261719e-07,1.4901161193847656e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0000.jpg,2020-09-28T06:56:51Z,2020,9,autumn,16384,0.944467,0.299165,0.0973333,0.0455934405326843,0.8877847194671631,-0.1791176795959472,0,1.1920928955078125e-07,0.0,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0001.jpg,2020-09-28T06:56:51Z,2020,9,autumn,16384,0.944467,0.299165,0.0973333,0.0455934405326843,0.8877847194671631,-0.1791176795959472,0,1.1920928955078125e-07,0.0,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0000.jpg,2020-09-23T06:56:29Z,2020,9,autumn,16384,0.944467,0.299165,0.0973333,0.043390154838562,0.8780834674835205,-0.1831856071949005,0,1.1920928955078125e-07,2.9802322387695312e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0001.jpg,2020-09-23T06:56:29Z,2020,9,autumn,16384,0.944467,0.299165,0.0973333,0.043390154838562,0.8780834674835205,-0.1831856071949005,0,1.1920928955078125e-07,2.9802322387695312e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg,2020-09-18T06:56:31Z,2020,9,autumn,16384,0.607346,0.379405,0.0772,0.0443934425711631,0.8876389861106873,-0.1751758754253387,0,1.788139343261719e-07,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0001.jpg,2020-09-18T06:56:31Z,2020,9,autumn,16384,0.607346,0.379405,0.0772,0.0443934425711631,0.8876389861106873,-0.1751758754253387,0,1.788139343261719e-07,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0000.jpg,2020-09-13T06:56:29Z,2020,9,autumn,16384,0.607346,0.379405,0.0772,0.0402098670601844,0.8871074914932251,-0.1689699441194534,0,1.1920928955078125e-07,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0001.jpg,2020-09-13T06:56:29Z,2020,9,autumn,16384,0.607346,0.379405,0.0772,0.0402098670601844,0.8871074914932251,-0.1689699441194534,0,1.1920928955078125e-07,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg,2020-09-08T06:56:31Z,2020,9,autumn,16384,0.202416,0.219832,0.0476667,0.0471934303641319,0.9064619541168212,-0.1624307632446289,0,1.1920928955078125e-07,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0001.jpg,2020-09-08T06:56:31Z,2020,9,autumn,16384,0.202416,0.219832,0.0476667,0.0471934303641319,0.9064619541168212,-0.1624307632446289,0,1.1920928955078125e-07,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703_0000.jpg,2020-09-03T06:56:29Z,2020,9,autumn,16384,,,,0.0453967079520225,0.8959740996360779,-0.1696267426013946,0,5.960464477539065e-08,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703_0001.jpg,2020-09-03T06:56:29Z,2020,9,autumn,16384,,,,0.0453967079520225,0.8959740996360779,-0.1696267426013946,0,5.960464477539065e-08,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200829T065631_R063_T39QXG_20200907T153502,S2A_MSIL2A_20200829T065631_R063_T39QXG_20200907T153502_0000.jpg,2020-08-29T06:56:31Z,2020,8,summer,16384,,,,0.0507803186774253,0.9682236313819884,-0.1231720745563507,0,1.1920928955078125e-07,2.2351741790771484e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200829T065631_R063_T39QXG_20200907T153502,S2A_MSIL2A_20200829T065631_R063_T39QXG_20200907T153502_0001.jpg,2020-08-29T06:56:31Z,2020,8,summer,16384,,,,0.0507803186774253,0.9682236313819884,-0.1231720745563507,0,1.1920928955078125e-07,2.2351741790771484e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200824T065629_R063_T39QXG_20200827T163244,S2B_MSIL2A_20200824T065629_R063_T39QXG_20200827T163244_0000.jpg,2020-08-24T06:56:29Z,2020,8,summer,16384,,,,0.0426622852683067,0.9228222370147704,-0.143661767244339,0,1.788139343261719e-07,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200824T065629_R063_T39QXG_20200827T163244,S2B_MSIL2A_20200824T065629_R063_T39QXG_20200827T163244_0001.jpg,2020-08-24T06:56:29Z,2020,8,summer,16384,,,,0.0426622852683067,0.9228222370147704,-0.143661767244339,0,1.788139343261719e-07,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844,S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844_0000.jpg,2020-08-19T06:56:31Z,2020,8,summer,16384,,,,0.0436721071600914,0.9177610874176024,-0.1509700119495391,0,1.1920928955078125e-07,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844,S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844_0001.jpg,2020-08-19T06:56:31Z,2020,8,summer,16384,,,,0.0436721071600914,0.9177610874176024,-0.1509700119495391,0,1.1920928955078125e-07,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916_0000.jpg,2020-08-14T06:56:29Z,2020,8,summer,16384,,,,0.0379934310913085,0.942305624485016,-0.1201956570148468,0,0.0,2.2351741790771484e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916_0001.jpg,2020-08-14T06:56:29Z,2020,8,summer,16384,,,,0.0379934310913085,0.942305624485016,-0.1201956570148468,0,0.0,2.2351741790771484e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441_0000.jpg,2020-08-04T06:56:29Z,2020,8,summer,16384,0.549494,0.24366,0.072,0.0426491722464561,0.9062986373901368,-0.158904567360878,0,0.0,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441_0001.jpg,2020-08-04T06:56:29Z,2020,8,summer,16384,0.549494,0.24366,0.072,0.0426491722464561,0.9062986373901368,-0.158904567360878,0,0.0,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0000.jpg,2020-07-30T06:56:31Z,2020,7,summer,16384,0.657256,0.549235,0.079,0.0457770600914955,0.9349774718284608,-0.1381731331348419,0,0.0,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0001.jpg,2020-07-30T06:56:31Z,2020,7,summer,16384,0.657256,0.549235,0.079,0.0457770600914955,0.9349774718284608,-0.1381731331348419,0,0.0,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0000.jpg,2020-07-25T06:56:29Z,2020,7,summer,16384,0.349124,,0.0662,0.0452459082007408,0.949450433254242,-0.1251183450222015,0,5.960464477539065e-08,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0001.jpg,2020-07-25T06:56:29Z,2020,7,summer,16384,0.349124,,0.0662,0.0452459082007408,0.949450433254242,-0.1251183450222015,0,5.960464477539065e-08,1.4901161193847656e-08,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0000.jpg,2020-07-15T06:56:29Z,2020,7,summer,16384,0.258787,0.0878551,0.0574667,0.0415606498718261,0.9157006740570068,-0.149097666144371,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0001.jpg,2020-07-15T06:56:29Z,2020,7,summer,16384,0.258787,0.0878551,0.0574667,0.0415606498718261,0.9157006740570068,-0.149097666144371,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0000.jpg,2020-07-10T06:56:31Z,2020,7,summer,16384,0.365672,0.136407,0.0619667,0.0433180332183837,0.9093058109283448,-0.1558618694543838,0,2.384185791015625e-07,1.4901161193847656e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0001.jpg,2020-07-10T06:56:31Z,2020,7,summer,16384,0.365672,0.136407,0.0619667,0.0433180332183837,0.9093058109283448,-0.1558618694543838,0,2.384185791015625e-07,1.4901161193847656e-08,0.0
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0000.jpg,2020-06-30T06:56:31Z,2020,6,summer,16384,0.417303,0.16206,0.0608667,0.0442426428198814,0.896254301071167,-0.1694410592317581,0,1.788139343261719e-07,0.0,7.450580596923828e-09
aerial_summer_2020,data/aerial_summer_2020/chip_indices_clean_hab.csv,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0001.jpg,2020-06-30T06:56:31Z,2020,6,summer,16384,0.417303,0.16206,0.0608667,0.0442426428198814,0.896254301071167,-0.1694410592317581,0,1.788139343261719e-07,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956_0000.jpg,2021-09-28T06:56:49Z,2021,9,autumn,16384,0.498898,0.324155,0.069,0.0381704866886138,0.901161015033722,-0.1571357548236847,0,1.1920928955078125e-07,2.9802322387695312e-08,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956_0001.jpg,2021-09-28T06:56:49Z,2021,9,autumn,16384,0.498898,0.324155,0.069,0.0381704866886138,0.901161015033722,-0.1571357548236847,0,1.1920928955078125e-07,2.9802322387695312e-08,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326_0000.jpg,2021-09-23T06:56:31Z,2021,9,autumn,16384,0.498898,0.324155,0.069,0.0394098535180091,0.8708190321922302,-0.1842517852783203,0,5.960464477539065e-08,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326_0001.jpg,2021-09-23T06:56:31Z,2021,9,autumn,16384,0.498898,0.324155,0.069,0.0394098535180091,0.8708190321922302,-0.1842517852783203,0,5.960464477539065e-08,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437_0000.jpg,2021-09-18T06:56:19Z,2021,9,autumn,16384,0.761699,0.0376767,0.0863333,0.0412130951881408,0.90558123588562,-0.1580696403980255,0,1.788139343261719e-07,2.9802322387695312e-08,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437_0001.jpg,2021-09-18T06:56:19Z,2021,9,autumn,16384,0.761699,0.0376767,0.0863333,0.0412130951881408,0.90558123588562,-0.1580696403980255,0,1.788139343261719e-07,2.9802322387695312e-08,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924_0000.jpg,2021-09-13T06:56:21Z,2021,9,autumn,16384,0.219145,0.243207,0.0524,0.0492262244224548,0.9547759890556335,-0.1293662637472152,0,1.1920928955078125e-07,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924_0001.jpg,2021-09-13T06:56:21Z,2021,9,autumn,16384,0.219145,0.243207,0.0524,0.0492262244224548,0.9547759890556335,-0.1293662637472152,0,1.1920928955078125e-07,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712_0000.jpg,2021-09-08T06:56:19Z,2021,9,autumn,16384,0.219145,0.243207,0.0524,0.0401180014014244,0.9021634459495544,-0.1573083698749542,0,1.1920928955078125e-07,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712_0001.jpg,2021-09-08T06:56:19Z,2021,9,autumn,16384,0.219145,0.243207,0.0524,0.0401180014014244,0.9021634459495544,-0.1573083698749542,0,1.1920928955078125e-07,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501_0000.jpg,2021-09-03T06:56:21Z,2021,9,autumn,16384,0.221893,0.16818,0.0554667,0.0475147739052772,0.9252168536186218,-0.1482071727514267,0,1.1920928955078125e-07,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501_0001.jpg,2021-09-03T06:56:21Z,2021,9,autumn,16384,0.221893,0.16818,0.0554667,0.0475147739052772,0.9252168536186218,-0.1482071727514267,0,1.1920928955078125e-07,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957_0000.jpg,2021-08-29T06:56:19Z,2021,8,summer,16384,0.221893,0.16818,0.0554667,0.044950820505619,0.9159308075904846,-0.1530115604400634,0,5.960464477539065e-08,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957_0001.jpg,2021-08-29T06:56:19Z,2021,8,summer,16384,0.221893,0.16818,0.0554667,0.044950820505619,0.9159308075904846,-0.1530115604400634,0,5.960464477539065e-08,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101_0000.jpg,2021-08-24T06:56:21Z,2021,8,summer,16384,0.191344,0.15645,0.0496,0.0465967431664466,0.9249182343482972,-0.1470452100038528,0,0.0,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101_0001.jpg,2021-08-24T06:56:21Z,2021,8,summer,16384,0.191344,0.15645,0.0496,0.0465967431664466,0.9249182343482972,-0.1470452100038528,0,0.0,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0000.jpg,2021-08-19T06:56:19Z,2021,8,summer,16384,0.128509,,0.0496,0.0410950779914855,0.8972957134246826,-0.1611744612455368,0,1.788139343261719e-07,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0001.jpg,2021-08-19T06:56:19Z,2021,8,summer,16384,0.128509,,0.0496,0.0410950779914855,0.8972957134246826,-0.1611744612455368,0,1.788139343261719e-07,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828_0000.jpg,2021-08-14T06:56:31Z,2021,8,summer,16384,0.128509,,0.0496,0.0505704879760742,0.9285696148872375,-0.1530180871486663,0,1.1920928955078125e-07,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828_0001.jpg,2021-08-14T06:56:31Z,2021,8,summer,16384,0.128509,,0.0496,0.0505704879760742,0.9285696148872375,-0.1530180871486663,0,1.1920928955078125e-07,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210809T065629_R063_T39QXG_20210809T164727,S2B_MSIL2A_20210809T065629_R063_T39QXG_20210809T164727_0000.jpg,2021-08-09T06:56:29Z,2021,8,summer,16384,,,,0.0432918071746826,0.920388162136078,-0.1464491784572601,0,5.960464477539065e-08,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210809T065629_R063_T39QXG_20210809T164727,S2B_MSIL2A_20210809T065629_R063_T39QXG_20210809T164727_0001.jpg,2021-08-09T06:56:29Z,2021,8,summer,16384,,,,0.0432918071746826,0.920388162136078,-0.1464491784572601,0,5.960464477539065e-08,0.0,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443_0000.jpg,2021-08-04T06:56:31Z,2021,8,summer,16384,1.25599,0.1862,0.1158,0.044314719736576,0.8905991911888123,-0.1743947714567184,0,5.960464477539065e-08,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443_0001.jpg,2021-08-04T06:56:31Z,2021,8,summer,16384,1.25599,0.1862,0.1158,0.044314719736576,0.8905991911888123,-0.1743947714567184,0,5.960464477539065e-08,2.9802322387695312e-08,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0000.jpg,2021-07-30T06:56:29Z,2021,7,summer,16384,1.25599,0.1862,0.1158,0.0426426157355308,0.8977594971656799,-0.1609268337488174,0,0.0,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0001.jpg,2021-07-30T06:56:29Z,2021,7,summer,16384,1.25599,0.1862,0.1158,0.0426426157355308,0.8977594971656799,-0.1609268337488174,0,0.0,0.0,7.450580596923828e-09
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413_0000.jpg,2021-07-25T06:56:31Z,2021,7,summer,16384,0.575363,0.0993299,0.0744,0.0488065481185913,0.9388868808746338,-0.1369273960590362,0,1.1920928955078125e-07,2.9802322387695312e-08,0.0
aerial_summer_2021,data/aerial_summer_2021/chip_indices_clean_hab.csv,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413_0001.jpg,2021-07-25T06:56:31Z,2021,7,summer,16384,0.575363,0.0993299,0.0744,0.0488065481185913,0.9388868808746338,-0.1369273960590362,0,1.1920928955078125e-07,2.9802322387695312e-08,0.0
